%  30/10/2005                                                                   
%                                                                               
% Fields of LDCv2 detector ( copy of Mokka db fieldmaps00 )                     
% anti-DID optimized to direct pairs into extraction hole                       
%                                                                               
%  z(cm)            Bz(kGauss)         Br(kG)       Bx_DID(kG)         
% (here Br is on the ideal beam axis, with half angle 0.007rad)                 
%-----------------------------------------------------------------    
      600
      0.3470E+03   0.1768618E+02   0.7132875E-01   0.2954225E+00
      0.3480E+03   0.1762859E+02   0.7014881E-01   0.2947286E+00
      0.3490E+03   0.1757101E+02   0.7033970E-01   0.2940200E+00
      0.3500E+03   0.1751342E+02   0.7054125E-01   0.2932967E+00
      0.3510E+03   0.1745543E+02   0.7124802E-01   0.2925589E+00
      0.3520E+03   0.1739513E+02   0.7428620E-01   0.2918067E+00
      0.3530E+03   0.1733484E+02   0.7449724E-01   0.2910404E+00
      0.3540E+03   0.1727453E+02   0.7471912E-01   0.2902601E+00
      0.3550E+03   0.1721263E+02   0.7690890E-01   0.2894659E+00
      0.3560E+03   0.1714650E+02   0.8240244E-01   0.2886581E+00
      0.3570E+03   0.1708038E+02   0.8262298E-01   0.2878368E+00
      0.3580E+03   0.1701424E+02   0.8286538E-01   0.2870022E+00
      0.3590E+03   0.1695046E+02   0.8015031E-01   0.2861543E+00
      0.3600E+03   0.1689013E+02   0.7600759E-01   0.2852936E+00
